filename,class,left,right,top,bottom,score
20.jpg,fire hydrant,1057,1181,585,771,0.1184754
20.jpg,bench,1574,1684,580,626,0.118220314
20.jpg,microwave,4,326,0,264,0.11474226
20.jpg,car,1833,1920,528,629,0.112542324
20.jpg,traffic light,1227,1249,512,540,0.112180255
20.jpg,traffic light,1236,1253,497,517,0.11144429
20.jpg,traffic light,1222,1245,513,532,0.1103199
20.jpg,car,972,1063,609,645,0.10867312
20.jpg,traffic light,1213,1235,537,553,0.108618796
20.jpg,traffic light,554,641,2,234,0.107833736
20.jpg,traffic light,1083,1101,534,550,0.10760263
20.jpg,traffic light,1229,1250,504,528,0.10746968
20.jpg,traffic light,1060,1098,433,505,0.10602984
20.jpg,car,974,1099,616,694,0.10484609
20.jpg,clock,1448,1566,257,352,0.103348754
20.jpg,traffic light,1060,1113,206,339,0.10218903
20.jpg,traffic light,966,982,538,558,0.10131959
20.jpg,car,964,1040,592,620,0.10086546
20.jpg,car,979,1027,586,612,0.09991539
20.jpg,traffic light,1078,1130,436,510,0.09907554
20.jpg,traffic light,565,610,28,141,0.098320276
20.jpg,car,970,1069,616,660,0.09804574
20.jpg,traffic light,1073,1096,530,556,0.09621291
20.jpg,car,837,882,543,572,0.09602386
20.jpg,person,1049,1102,622,705,0.095925994
20.jpg,car,847,875,537,563,0.09507145
20.jpg,truck,1217,1406,525,617,0.094781935
20.jpg,train,0,329,5,394,0.09430948
20.jpg,car,855,901,541,570,0.09417292
20.jpg,traffic light,1212,1235,525,546,0.0941096
20.jpg,car,1784,1912,568,628,0.09290161
20.jpg,bus,1223,1411,517,611,0.09197692
20.jpg,traffic light,1215,1237,506,533,0.09021133
20.jpg,car,1828,1872,567,609,0.08954607
20.jpg,traffic light,1073,1096,515,543,0.08900067
20.jpg,car,960,992,593,627,0.08853417
20.jpg,traffic light,1079,1096,539,554,0.08810098
20.jpg,person,1558,1586,551,625,0.08795488
20.jpg,traffic light,975,1184,391,494,0.08674366
20.jpg,traffic light,1229,1249,498,516,0.086150214
20.jpg,traffic light,1058,1193,169,372,0.086021714
20.jpg,vase,1450,1566,256,352,0.085289285
20.jpg,car,868,897,542,564,0.085030295
20.jpg,traffic light,1076,1092,529,550,0.08471765
20.jpg,parking meter,402,439,552,644,0.0842906
20.jpg,traffic light,402,439,552,644,0.08407233
20.jpg,traffic light,1230,1249,506,522,0.08388911
20.jpg,traffic light,1085,1103,514,532,0.08268007
20.jpg,traffic light,1065,1156,205,376,0.08246872
20.jpg,traffic light,592,696,0,228,0.082450494
20.jpg,traffic light,1609,1915,3,170,0.082080364
20.jpg,car,959,1054,603,640,0.08202647
20.jpg,car,1758,1881,560,628,0.081891485
20.jpg,person,1828,1872,567,609,0.08113953
20.jpg,car,1824,1903,582,632,0.08099471
20.jpg,car,1057,1197,620,710,0.08050514
20.jpg,traffic light,966,1110,395,495,0.08049363
20.jpg,traffic light,959,982,535,559,0.08016103
20.jpg,traffic light,1081,1101,526,556,0.079540424
20.jpg,traffic light,1080,1101,511,544,0.079261616
20.jpg,train,939,1832,410,668,0.079055734
20.jpg,traffic light,1227,1248,522,552,0.07882888
20.jpg,traffic light,1022,1095,427,484,0.07880833
20.jpg,person,1061,1157,601,731,0.07871906
20.jpg,bus,1062,1410,514,616,0.077422515
20.jpg,car,1046,1102,612,699,0.07730352
20.jpg,car,1013,1041,583,604,0.076830864
20.jpg,car,970,1097,604,672,0.07604446
20.jpg,car,1060,1159,604,743,0.07541126
20.jpg,oven,0,333,39,668,0.07538438
20.jpg,stop sign,1454,1560,257,308,0.0751646
20.jpg,traffic light,1208,1232,533,554,0.07486958
20.jpg,traffic light,924,937,542,561,0.074688196
20.jpg,traffic light,1056,1098,266,356,0.07390216
20.jpg,traffic light,1285,1317,417,442,0.073606476
20.jpg,traffic light,962,977,538,554,0.07355447
20.jpg,car,1019,1063,587,618,0.073156536
20.jpg,traffic light,1069,1093,545,568,0.07312403
20.jpg,stop sign,966,1110,395,495,0.07275868
20.jpg,car,1036,1068,575,596,0.07271855
20.jpg,car,1012,1185,592,700,0.07143391
20.jpg,traffic light,1217,1240,495,523,0.07131761
20.jpg,train,858,1537,476,657,0.07129306
20.jpg,traffic light,993,1089,429,493,0.071286075
20.jpg,car,966,1009,588,612,0.07067307
20.jpg,traffic light,1078,1105,483,529,0.07016199
20.jpg,traffic light,962,976,543,561,0.0699407
21.jpg,person,1077,1112,602,678,0.44620568
21.jpg,traffic light,242,383,237,325,0.38743293
21.jpg,traffic light,173,283,332,391,0.35115495
21.jpg,bench,182,268,655,762,0.34705853
21.jpg,person,1067,1095,600,679,0.29309988
21.jpg,frisbee,0,68,251,296,0.27865395
21.jpg,bench,1384,1872,760,1067,0.25838473
21.jpg,person,1091,1122,602,679,0.25024328
21.jpg,bench,172,283,661,793,0.22616939
21.jpg,bench,200,279,644,752,0.21969914
21.jpg,person,1304,1345,637,706,0.2162069
21.jpg,traffic light,187,363,240,378,0.18904865
21.jpg,traffic light,242,332,240,318,0.18130068
21.jpg,potted plant,1606,1672,646,721,0.18102166
21.jpg,bench,1550,1919,778,1069,0.17539549
21.jpg,traffic light,281,385,255,319,0.17518967
21.jpg,bench,13,251,658,811,0.17352672
21.jpg,person,686,732,542,658,0.17001735
21.jpg,traffic light,381,604,35,180,0.16312587
21.jpg,traffic light,172,288,296,389,0.16206521
21.jpg,bench,174,334,653,805,0.15991111
21.jpg,bench,218,343,638,758,0.15134843
21.jpg,person,1096,1128,594,671,0.14960387
21.jpg,traffic light,372,432,98,164,0.1460939
21.jpg,person,564,593,602,637,0.1419981
21.jpg,bench,149,269,642,745,0.14066102
21.jpg,chair,1380,1444,646,694,0.1391248
21.jpg,person,1153,1178,591,662,0.13770722
21.jpg,person,1136,1160,590,661,0.1374714
21.jpg,traffic light,218,401,201,349,0.1354556
21.jpg,umbrella,0,108,439,542,0.13426968
21.jpg,person,636,676,559,634,0.13090047
21.jpg,bench,223,279,636,738,0.12989464
21.jpg,chair,1364,1436,652,703,0.12962435
21.jpg,traffic light,367,456,54,167,0.12959167
21.jpg,traffic light,198,290,319,382,0.12740785
21.jpg,bench,1345,1680,784,1005,0.1257307
21.jpg,bench,118,192,643,723,0.12382692
21.jpg,bus,0,110,446,640,0.122277744
21.jpg,person,1069,1116,592,667,0.12131925
21.jpg,traffic light,511,581,99,163,0.12028194
21.jpg,traffic light,1787,1825,401,503,0.11958434
21.jpg,bench,134,253,665,758,0.1194286
21.jpg,person,568,599,594,636,0.11836061
21.jpg,bus,0,86,458,564,0.1180434
21.jpg,train,827,1891,134,747,0.11787997
21.jpg,bench,14,149,650,727,0.11773666
21.jpg,bench,332,422,630,683,0.11716338
21.jpg,kite,0,65,249,298,0.11674982
21.jpg,traffic light,203,345,243,340,0.11596463
21.jpg,car,0,93,450,551,0.11592269
21.jpg,bench,88,186,651,726,0.115628414
21.jpg,bench,88,260,659,784,0.11559808
21.jpg,bench,118,237,651,744,0.11524877
21.jpg,bench,176,254,674,753,0.11405467
21.jpg,person,1183,1209,597,673,0.108931996
21.jpg,train,733,1878,442,720,0.108297005
21.jpg,chair,1365,1407,652,707,0.1082092
21.jpg,bench,233,277,625,695,0.108056106
21.jpg,bottle,1077,1112,602,678,0.108044006
21.jpg,truck,0,86,458,564,0.106477916
21.jpg,traffic light,235,283,247,324,0.10637368
21.jpg,umbrella,2,110,436,502,0.10590153
21.jpg,bench,7,156,667,743,0.10583824
21.jpg,chair,1401,1457,644,691,0.105690114
21.jpg,traffic light,166,308,249,388,0.10515655
21.jpg,bench,1397,1543,644,708,0.10395516
21.jpg,chair,1303,1346,639,708,0.10154587
21.jpg,traffic light,364,497,56,187,0.10075175
21.jpg,fire hydrant,1077,1112,602,678,0.10043143
21.jpg,person,549,575,604,635,0.100298055
21.jpg,bench,209,278,669,739,0.1001898
21.jpg,traffic light,194,294,252,366,0.099881984
21.jpg,car,564,593,602,637,0.099657714
21.jpg,bench,187,305,627,735,0.09945149
21.jpg,traffic light,242,307,256,334,0.09931521
21.jpg,bench,1380,1444,646,694,0.09928421
21.jpg,traffic light,723,796,512,578,0.099252656
21.jpg,cup,1603,1673,660,721,0.09863057
21.jpg,clock,1632,1692,469,535,0.09855766
21.jpg,car,2,114,441,621,0.098288216
21.jpg,bench,3,116,643,752,0.09828366
21.jpg,person,1128,1158,595,672,0.09820691
21.jpg,sports ball,0,65,249,298,0.09751961
21.jpg,bench,1358,1417,655,705,0.096719414
21.jpg,bench,80,147,658,722,0.09650726
21.jpg,bench,1678,1916,789,989,0.09642994
21.jpg,traffic light,161,337,303,400,0.096351646
21.jpg,bench,141,323,668,768,0.09618403
21.jpg,stop sign,378,621,18,183,0.09540885
21.jpg,traffic light,1848,1914,24,175,0.09482809
21.jpg,airplane,0,102,436,537,0.09474992
21.jpg,bench,670,790,641,671,0.09461962
21.jpg,person,1142,1160,606,646,0.094108135
21.jpg,stop sign,1415,1574,395,488,0.093365975
21.jpg,bicycle,676,747,628,666,0.09313794
21.jpg,bicycle,689,770,620,665,0.09284413
21.jpg,chair,176,271,664,789,0.09202078
21.jpg,bench,212,276,655,719,0.09103863
21.jpg,traffic light,1420,1579,399,489,0.09088305
22.jpg,person,417,532,531,776,0.45956045
22.jpg,person,324,421,530,775,0.45474535
22.jpg,handbag,335,404,570,658,0.30793417
22.jpg,handbag,385,449,601,680,0.27219135
22.jpg,person,333,412,562,665,0.2681313
22.jpg,handbag,344,428,563,666,0.24395892
22.jpg,person,1491,1594,197,292,0.21552664
22.jpg,bus,828,1015,525,582,0.2145978
22.jpg,backpack,335,404,570,658,0.20480193
22.jpg,handbag,369,439,607,672,0.1978436
22.jpg,handbag,379,457,573,673,0.1854041
22.jpg,handbag,358,443,579,680,0.18463492
22.jpg,person,357,510,530,789,0.18337616
22.jpg,backpack,437,506,556,651,0.1806834
22.jpg,car,828,1015,525,582,0.17818323
22.jpg,person,288,721,7,587,0.17713967
22.jpg,backpack,459,518,555,651,0.17111225
22.jpg,person,330,404,621,761,0.16619249
22.jpg,backpack,344,428,563,666,0.15932235
22.jpg,backpack,385,449,601,680,0.1475425
22.jpg,train,1236,1909,106,792,0.14527947
22.jpg,backpack,379,457,573,673,0.14525814
22.jpg,traffic light,405,707,31,646,0.14444421
22.jpg,handbag,328,387,565,652,0.14431018
22.jpg,handbag,322,396,587,656,0.1407489
22.jpg,handbag,332,412,544,675,0.13764212
22.jpg,handbag,377,446,631,691,0.13620819
22.jpg,handbag,256,347,584,645,0.13520508
22.jpg,backpack,256,347,584,645,0.13418831
22.jpg,car,843,960,529,564,0.13308583
22.jpg,person,91,755,0,653,0.13133094
22.jpg,train,828,1015,525,582,0.12905498
22.jpg,truck,828,1015,525,582,0.12832049
22.jpg,handbag,354,423,548,640,0.12815747
22.jpg,bird,1491,1594,197,292,0.12661259
22.jpg,person,262,418,539,778,0.125933
22.jpg,backpack,332,412,544,675,0.124187954
22.jpg,backpack,354,423,548,640,0.120138586
22.jpg,car,871,1010,537,580,0.1201207
22.jpg,backpack,452,515,561,624,0.11937923
22.jpg,person,446,520,551,668,0.117994554
22.jpg,car,921,1005,545,580,0.11699823
22.jpg,kite,407,706,34,642,0.11518579
22.jpg,backpack,403,472,568,670,0.11349025
22.jpg,handbag,403,472,568,670,0.112974234
22.jpg,person,339,405,542,640,0.11124149
22.jpg,person,424,741,37,621,0.11091906
22.jpg,parking meter,449,660,32,309,0.11069183
22.jpg,suitcase,256,347,584,645,0.11005019
22.jpg,car,861,986,529,574,0.109079644
22.jpg,handbag,280,356,574,644,0.106958024
22.jpg,backpack,261,381,576,647,0.10661661
22.jpg,handbag,397,460,609,671,0.10566335
22.jpg,backpack,440,503,548,618,0.10508821
22.jpg,backpack,328,387,565,652,0.10386303
22.jpg,person,350,435,568,674,0.10310338
22.jpg,backpack,358,443,579,680,0.10195381
22.jpg,handbag,261,381,576,647,0.09839411
22.jpg,backpack,339,405,542,640,0.09836516
22.jpg,car,856,912,535,566,0.09826123
22.jpg,car,864,952,536,578,0.09739034
22.jpg,handbag,313,398,571,681,0.09669011
22.jpg,person,282,893,37,716,0.09603905
22.jpg,backpack,443,522,544,673,0.095466755
22.jpg,backpack,467,520,546,626,0.09503454
22.jpg,backpack,280,356,574,644,0.09381883
22.jpg,person,476,1584,34,639,0.09357939
22.jpg,car,845,998,525,554,0.09296382
22.jpg,traffic light,830,863,388,461,0.0921277
22.jpg,car,513,651,590,651,0.09180343
22.jpg,person,404,520,512,719,0.09066069
22.jpg,person,1090,1111,563,592,0.0905263
22.jpg,handbag,340,408,600,678,0.09030312
22.jpg,handbag,437,506,556,651,0.08962751
22.jpg,handbag,339,419,625,675,0.086628705
22.jpg,traffic light,893,917,370,417,0.086306125
22.jpg,person,270,378,555,726,0.0861646
22.jpg,umbrella,407,706,34,642,0.08606551
22.jpg,traffic light,789,866,355,395,0.08575696
22.jpg,car,852,902,538,576,0.085696764
22.jpg,backpack,322,396,587,656,0.08544737
22.jpg,person,825,846,555,592,0.08385151
22.jpg,car,0,57,570,641,0.083709516
22.jpg,backpack,319,422,533,775,0.083513156
22.jpg,car,859,904,533,553,0.08305959
22.jpg,handbag,453,517,557,663,0.08302418
22.jpg,person,1081,1102,564,589,0.08301571
22.jpg,train,543,1802,3,673,0.08301475
22.jpg,car,822,997,511,565,0.082715146
22.jpg,backpack,320,458,550,673,0.08241919
22.jpg,bus,898,999,540,580,0.08206869
22.jpg,person,492,526,548,619,0.081973456
22.jpg,bus,879,1002,529,575,0.0819514
22.jpg,bird,405,707,31,646,0.08179497
22.jpg,car,1112,1906,651,858,0.081751466
22.jpg,traffic light,418,666,172,619,0.080707334
22.jpg,parking meter,444,648,5,201,0.080518514
22.jpg,traffic light,836,864,416,466,0.080353804
22.jpg,person,842,866,545,585,0.08026185
22.jpg,handbag,339,405,542,640,0.079846576
23.jpg,fire hydrant,856,929,733,865,0.67509025
23.jpg,car,1217,1710,639,763,0.6482551
23.jpg,motorcycle,911,1015,635,710,0.62501186
23.jpg,fire hydrant,961,1087,746,931,0.5304022
23.jpg,car,1513,1836,635,726,0.5215643
23.jpg,traffic light,1485,1566,248,374,0.51859605
23.jpg,person,923,1002,615,701,0.39814985
23.jpg,person,911,1009,636,710,0.34309348
23.jpg,car,1223,1523,644,742,0.31893197
23.jpg,potted plant,788,863,202,298,0.2978696
23.jpg,bench,1479,1918,729,1080,0.27739912
23.jpg,person,927,981,603,688,0.27471748
23.jpg,traffic light,1454,1553,240,376,0.2639196
23.jpg,fire hydrant,855,902,737,852,0.26043308
23.jpg,person,930,997,607,658,0.25344676
23.jpg,car,1471,1767,643,761,0.25183856
23.jpg,potted plant,1054,1137,192,273,0.23921964
23.jpg,traffic light,1511,1570,254,366,0.22967468
23.jpg,car,1687,1848,646,724,0.22709984
23.jpg,truck,1513,1836,635,726,0.22088301
23.jpg,truck,1217,1710,639,763,0.2177483
23.jpg,traffic light,1443,1523,252,383,0.21653296
23.jpg,motorcycle,923,1002,615,701,0.21254027
23.jpg,traffic light,1447,1498,266,382,0.20603225
23.jpg,parking meter,1457,1567,249,378,0.19873278
23.jpg,car,1505,1690,670,755,0.19679017
23.jpg,car,1373,1873,625,744,0.1957505
23.jpg,car,1540,1712,634,667,0.19478355
23.jpg,potted plant,866,1127,426,647,0.19172664
23.jpg,fire hydrant,917,1118,726,927,0.18262012
23.jpg,car,1733,1918,621,711,0.17832579
23.jpg,stop sign,1457,1567,249,378,0.17184421
23.jpg,car,1519,1748,635,701,0.17119247
23.jpg,person,856,929,733,865,0.17059302
23.jpg,motorcycle,892,1055,625,708,0.17010905
23.jpg,car,49,135,618,651,0.16820173
23.jpg,fire hydrant,866,927,738,827,0.16636762
23.jpg,car,1524,1703,649,738,0.16621615
23.jpg,car,1498,1718,631,676,0.16101532
23.jpg,potted plant,873,999,247,353,0.16000515
23.jpg,person,943,1017,638,709,0.15666081
23.jpg,motorcycle,907,973,653,707,0.15471509
23.jpg,person,930,973,602,644,0.15341869
23.jpg,car,1615,1828,642,722,0.15086927
23.jpg,truck,1209,1426,575,655,0.14812261
23.jpg,car,1313,1452,638,675,0.14754684
23.jpg,car,1243,1596,658,758,0.14752172
23.jpg,fire hydrant,862,1087,722,889,0.1450007
23.jpg,traffic light,153,173,565,602,0.14489587
23.jpg,car,1280,1484,638,693,0.14460637
23.jpg,car,1702,1887,635,705,0.14423393
23.jpg,traffic light,158,172,566,591,0.13306892
23.jpg,truck,1733,1918,621,711,0.13022617
23.jpg,car,1201,1300,654,703,0.12878571
23.jpg,car,1207,1466,631,711,0.12799923
23.jpg,potted plant,856,929,733,865,0.12721553
23.jpg,potted plant,874,1112,434,578,0.12506528
23.jpg,truck,1447,1920,721,1071,0.12399836
23.jpg,car,1456,1920,717,1074,0.12396242
23.jpg,truck,1410,1779,641,760,0.12213056
23.jpg,car,1050,1736,608,760,0.12145104
23.jpg,car,1571,1790,653,726,0.11949381
23.jpg,traffic light,1471,1525,245,359,0.11894526
23.jpg,fire hydrant,855,1167,690,903,0.118573144
23.jpg,person,937,960,614,646,0.117283694
23.jpg,truck,1373,1873,625,744,0.116407916
23.jpg,parking meter,856,929,731,863,0.1158414
23.jpg,traffic light,159,172,575,598,0.11563599
23.jpg,truck,1102,1431,563,662,0.11524336
23.jpg,truck,1202,1573,567,661,0.11411466
23.jpg,bicycle,910,1016,643,711,0.11033066
23.jpg,fire hydrant,859,971,730,867,0.10948554
23.jpg,person,953,1017,620,664,0.10750133
23.jpg,bench,1703,1920,787,1037,0.10679826
23.jpg,parking meter,1498,1568,250,371,0.10640623
23.jpg,car,1423,1580,635,673,0.10626628
23.jpg,car,1432,1683,663,761,0.10511983
23.jpg,truck,1663,1890,638,724,0.1046487
23.jpg,car,1310,1556,632,677,0.10459743
23.jpg,motorcycle,957,1021,653,714,0.104544125
23.jpg,car,1428,1591,634,706,0.10417436
23.jpg,potted plant,772,860,179,290,0.103042826
23.jpg,bench,46,130,632,661,0.10224473
23.jpg,traffic light,1433,1583,242,391,0.101877585
23.jpg,motorcycle,951,1018,624,699,0.10123841
23.jpg,truck,1209,1609,629,736,0.09894421
23.jpg,person,855,902,734,850,0.098758854
23.jpg,car,1620,1907,618,721,0.09860959
23.jpg,car,54,126,607,639,0.09850254
23.jpg,car,1445,1694,635,702,0.098026864
23.jpg,traffic light,152,165,568,592,0.097497955
23.jpg,traffic light,156,170,556,579,0.09635122
23.jpg,car,1262,1482,667,746,0.09621144
23.jpg,car,1191,1300,651,683,0.095986344
23.jpg,car,1789,1916,660,734,0.09491373
23.jpg,bench,0,161,721,939,0.0943733
23.jpg,bench,1488,1919,970,1077,0.09418562
23.jpg,car,1441,1501,656,712,0.094168685
23.jpg,bench,1441,1918,910,1070,0.09370084
23.jpg,car,1349,1449,643,680,0.09330431
24.jpg,traffic light,124,194,307,394,0.5967004
24.jpg,traffic light,433,476,316,405,0.4766302
24.jpg,person,1695,1824,629,964,0.36851588
24.jpg,train,1141,1920,7,872,0.3386767
24.jpg,traffic light,745,795,413,513,0.30771637
24.jpg,traffic light,739,788,408,491,0.26882705
24.jpg,bench,1049,1189,694,740,0.25843945
24.jpg,clock,1029,1151,186,317,0.22769028
24.jpg,traffic light,419,482,305,406,0.22291905
24.jpg,person,1571,1832,630,955,0.21874596
24.jpg,traffic light,588,638,157,210,0.21403742
24.jpg,traffic light,799,818,597,617,0.21144304
24.jpg,car,395,582,638,702,0.20629558
24.jpg,car,95,321,636,709,0.20528886
24.jpg,car,793,887,675,710,0.20473672
24.jpg,traffic light,766,787,594,619,0.19596685
24.jpg,traffic light,781,805,596,618,0.19211753
24.jpg,car,403,706,587,693,0.19014752
24.jpg,traffic light,772,795,588,614,0.18821235
24.jpg,traffic light,757,778,577,602,0.18196197
24.jpg,traffic light,575,601,506,534,0.18138212
24.jpg,car,389,503,640,706,0.17920537
24.jpg,traffic light,798,818,603,622,0.1757959
24.jpg,person,1499,1870,576,949,0.17393535
24.jpg,car,846,884,684,711,0.17335987
24.jpg,traffic light,753,774,575,610,0.17278942
24.jpg,bench,1786,1920,696,745,0.17078337
24.jpg,traffic light,773,797,596,620,0.16743137
24.jpg,traffic light,752,775,567,594,0.16710743
24.jpg,traffic light,110,200,287,401,0.16492838
24.jpg,car,602,660,665,704,0.16410162
24.jpg,car,830,885,675,708,0.16388677
24.jpg,traffic light,724,748,574,608,0.15912889
24.jpg,surfboard,699,1188,753,875,0.15874149
24.jpg,person,1461,1560,765,923,0.15808107
24.jpg,traffic light,827,842,597,617,0.15770333
24.jpg,traffic light,849,865,606,626,0.15608737
24.jpg,person,1032,1067,659,729,0.15514448
24.jpg,traffic light,766,785,600,624,0.1548893
24.jpg,car,880,926,665,702,0.1542294
24.jpg,traffic light,830,846,605,626,0.15310766
24.jpg,traffic light,780,800,585,604,0.15130647
24.jpg,traffic light,851,867,596,615,0.15122585
24.jpg,traffic light,779,803,600,621,0.1508188
24.jpg,traffic light,754,777,587,620,0.14961553
24.jpg,person,983,1009,663,713,0.14947945
24.jpg,person,1024,1064,652,718,0.14932449
24.jpg,traffic light,723,750,581,618,0.14916424
24.jpg,car,900,935,667,703,0.14704259
24.jpg,car,867,908,670,703,0.14676318
24.jpg,traffic light,730,753,568,593,0.14438426
24.jpg,traffic light,874,891,584,600,0.14398226
24.jpg,car,197,797,609,718,0.1417102
24.jpg,bus,766,899,643,709,0.13906793
24.jpg,traffic light,875,890,595,612,0.13825703
24.jpg,traffic light,110,179,298,385,0.1378714
24.jpg,person,1002,1046,645,715,0.13776028
24.jpg,car,858,894,680,711,0.13654283
24.jpg,bench,582,1899,752,1071,0.1364102
24.jpg,person,1706,1798,638,748,0.13433161
24.jpg,traffic light,771,791,570,591,0.13194233
24.jpg,bench,1480,1920,716,818,0.13123216
24.jpg,car,321,471,637,707,0.12978199
24.jpg,traffic light,726,748,571,599,0.12931372
24.jpg,traffic light,724,742,578,600,0.12916498
24.jpg,traffic light,803,820,588,604,0.12748082
24.jpg,surfboard,695,1622,743,933,0.127351
24.jpg,traffic light,847,863,623,639,0.12689388
24.jpg,traffic light,727,750,589,616,0.12625043
24.jpg,person,1646,1870,615,939,0.12607932
24.jpg,traffic light,871,889,595,615,0.12580326
24.jpg,car,950,973,675,702,0.12561765
24.jpg,traffic light,857,873,586,601,0.124535285
24.jpg,bench,1236,1920,651,849,0.12331451
24.jpg,traffic light,719,737,572,593,0.12146551
24.jpg,car,838,877,679,711,0.12122414
24.jpg,car,408,524,636,681,0.12050659
24.jpg,traffic light,770,791,577,601,0.12009964
24.jpg,bus,403,706,587,693,0.1194736
24.jpg,traffic light,870,889,576,593,0.11925276
24.jpg,traffic light,655,683,566,587,0.11816674
24.jpg,person,572,599,638,700,0.11815966
24.jpg,traffic light,873,891,588,608,0.118025966
24.jpg,traffic light,860,877,575,592,0.117254436
24.jpg,car,878,917,674,710,0.11696821
24.jpg,person,1042,1090,658,724,0.11679892
24.jpg,traffic light,734,822,381,517,0.116261825
24.jpg,bench,1050,1182,660,738,0.11567429
24.jpg,car,432,548,639,676,0.115474686
24.jpg,traffic light,652,679,555,585,0.11540523
24.jpg,person,1699,1812,637,811,0.11509283
24.jpg,car,376,537,632,693,0.11476895
24.jpg,bench,1054,1256,693,745,0.11476667
24.jpg,car,768,880,656,707,0.114713565
24.jpg,traffic light,828,844,601,622,0.11457295
24.jpg,car,356,598,619,701,0.1138976
24.jpg,train,1187,1920,307,746,0.11387551
24.jpg,traffic light,866,879,603,620,0.11358548
24.jpg,traffic light,986,1003,642,660,0.11296497
24.jpg,car,381,478,645,698,0.11286406
25.jpg,traffic light,770,829,405,479,0.5549317
25.jpg,person,1089,1134,642,715,0.5192056
25.jpg,person,871,1031,595,971,0.38606152
25.jpg,traffic light,768,830,113,287,0.25892004
25.jpg,fire hydrant,1089,1134,642,715,0.25211403
25.jpg,traffic light,633,702,365,499,0.2229011
25.jpg,person,676,709,588,645,0.19350167
25.jpg,bench,1450,1920,590,670,0.18634136
25.jpg,person,773,796,567,614,0.18067491
25.jpg,traffic light,849,910,368,459,0.17509213
25.jpg,traffic light,772,831,176,305,0.17345235
25.jpg,traffic light,643,703,378,469,0.1600901
25.jpg,giraffe,1756,1915,398,618,0.15293697
25.jpg,person,1079,1146,635,718,0.1514863
25.jpg,person,780,798,568,608,0.1479631
25.jpg,traffic light,640,689,412,502,0.14781934
25.jpg,person,942,966,509,571,0.14073417
25.jpg,surfboard,868,1344,721,869,0.14028701
25.jpg,traffic light,648,702,397,495,0.13908859
25.jpg,traffic light,847,918,333,467,0.13816573
25.jpg,person,1003,1044,495,607,0.13230175
25.jpg,person,982,1009,500,594,0.12603092
25.jpg,person,969,990,510,576,0.12356419
25.jpg,traffic light,751,835,380,492,0.12027
25.jpg,person,818,841,570,619,0.11994271
25.jpg,person,1099,1147,648,700,0.119205505
25.jpg,baseball glove,1086,1130,645,698,0.11893931
25.jpg,traffic light,1171,1218,372,454,0.11466011
25.jpg,traffic light,715,777,0,117,0.1141878
25.jpg,bench,232,392,686,749,0.11410812
25.jpg,person,814,841,589,622,0.11327835
25.jpg,traffic light,860,916,356,438,0.11240504
25.jpg,traffic light,503,558,185,257,0.10863596
25.jpg,traffic light,644,683,435,508,0.10783657
25.jpg,bench,391,479,557,704,0.10605732
25.jpg,person,1085,1144,666,711,0.1060242
25.jpg,traffic light,565,608,450,513,0.10597723
25.jpg,traffic light,775,825,106,233,0.10587171
25.jpg,person,953,970,513,549,0.10581274
25.jpg,traffic light,577,643,262,359,0.10439582
25.jpg,person,849,1101,595,997,0.10228977
25.jpg,traffic light,709,795,6,139,0.10212629
25.jpg,traffic light,769,853,397,485,0.10185902
25.jpg,refrigerator,19,500,475,750,0.10142089
25.jpg,person,668,807,564,840,0.100823574
25.jpg,train,1436,1912,573,678,0.09949886
25.jpg,person,565,608,450,513,0.09802043
25.jpg,refrigerator,7,215,463,755,0.096851185
25.jpg,traffic light,865,918,339,422,0.09641555
25.jpg,potted plant,1751,1916,390,614,0.09543537
25.jpg,person,793,812,566,613,0.09456388
25.jpg,person,825,849,592,619,0.09409823
25.jpg,dog,1089,1134,642,715,0.09220769
25.jpg,person,946,968,508,550,0.09022303
25.jpg,surfboard,1002,1341,699,846,0.0901809
25.jpg,traffic light,724,813,114,297,0.09011184
25.jpg,handbag,875,922,644,751,0.08989876
25.jpg,backpack,875,922,644,751,0.08909343
25.jpg,person,992,1008,504,536,0.08859931
25.jpg,bench,1473,1876,587,647,0.08836655
25.jpg,bench,1489,1731,592,638,0.087877356
25.jpg,person,802,835,569,602,0.08663203
25.jpg,person,1006,1041,530,597,0.086549245
25.jpg,person,1075,1179,646,767,0.08634971
25.jpg,traffic light,766,837,404,518,0.085451595
25.jpg,person,822,844,581,623,0.08504438
25.jpg,person,1007,1038,492,561,0.08497917
25.jpg,person,1836,1917,411,537,0.08477262
25.jpg,potted plant,1444,1504,571,636,0.084599875
25.jpg,person,864,929,634,755,0.084281385
25.jpg,bench,483,697,518,638,0.0840152
25.jpg,bench,1499,1557,596,629,0.08367826
25.jpg,person,293,361,433,499,0.08299729
25.jpg,person,800,821,582,617,0.08290713
25.jpg,person,1764,1919,394,606,0.08230759
25.jpg,person,1056,1269,656,869,0.08119825
25.jpg,person,58,120,419,474,0.08110102
25.jpg,potted plant,573,646,259,358,0.08099906
25.jpg,parking meter,676,709,588,645,0.08087062
25.jpg,person,981,994,508,539,0.0805005
25.jpg,traffic light,876,921,326,396,0.08043267
25.jpg,surfboard,728,1351,693,883,0.07980801
25.jpg,traffic light,861,907,330,407,0.079099104
25.jpg,bench,234,390,688,724,0.079044126
25.jpg,person,1082,1129,677,710,0.07864533
25.jpg,person,943,978,579,622,0.07834556
25.jpg,person,973,987,513,545,0.078096494
25.jpg,fire hydrant,676,709,588,645,0.07778285
